X,Y,REVISION,NOME,PROVINCIA,CONCELLO,PARROQUIA,LUGAR,X,Y,DATUM,FUSO,INTERESE,DOCUMENTO,APROBADO,PUBLICACIO,FICHA,SIOTUGA,CLASIFICAC,ID_BIC,Nivel_1,CONTORNO,POL,PBA_2018,ID_PBA_201,DUPLICADO_,XENERICO,ID_IPAGA,ID_COPRA,OBSERVACIO,TIPOLOXIA,Buffer,CodImpresi,cod_PBM,_nome,_parroquia,_concello,_coord_x,_coord_y,_lugar,_afec,_tipo_prot,_num_PINF,_num_PORD,_categoria,_tipo,_descricio,_descricic,_uso_actua,_estado_co,_clas_solo,_ord_pba,_act_aut,_act_adic,_clase,_nivel_pro,_cod_snr,_FOTO,_FOTO_2,_ID_IPAGA,icon_url
-7.99972702884954,42.3711788348177,,Capela de San Roque,Ourense,Punxín,Punxín (Santa María),San Roque,582357.45354628994,4691473.63838210609,ETRS,29.00000000000,ART,"DSNR A Forxa, San Roque, As Quintás e O Bacelo",,,,,CAT,,,,NON,,,,,,,,Capela,,,2.1-005,Capela de San Roque,Punxín (Santa María),Punxín,"582357","4691474",San Roque,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,2. ARQUITECTÓNICO,"Capela de planta rectangular con muro de pedra e cuberta a dúas augas en tella cerámica curva. Porta con arco de medio punto e pequena espadaña moi sinxela, rematada cunha cruz de pedra.","-",Relixioso,bo,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","Eliminarase o rexuntado de cemento e se realizará un novo rexuntado con morteiro de cal, refundido, en tonalidade similar ao da pedra. Adecuarase de maneira conveniente o entorno inmediato onde se sitúa o ben coa previsión de intervención global.",Ben catalogado,Integral,0401-3-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.1-005.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-7.99950661414554,42.3729099570954,,Escola da Forxa,Ourense,Punxín,Punxín (Santa María),Condes de Arriba,582373.33922544890,4691666.07172282785,ETRS,29.00000000000,ART,"DSNR A Forxa, San Roque, As Quintás e O Bacelo",,,,,CAT,,,,NON,,,,,,,,Escola,,,2.3-002,Escola da Forxa,Punxín (Santa María),Punxín,"582373","4691666",Condes de Arriba,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,2. ARQUITECTÓNICO,Edificio de planta rectangular con corpo central rematado con frontón triangular. Cerramento de sillares regulares e cuberta de tella cerámica curva a catro augas con alero de pedra. A planta baixa destinábase a aulas e a primeira a vivendas dos mestr,. Na actualidade adícase á escola e local social.,Equipamento Dotacional,bo,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase o entorno inmediato onde se sitúa o ben. Recuperación do enfoscado nas partes do perpiaño sen traballar das fachadas. Recuperación das carpinterías de madeira. Reutilizaranse traballos de mellora e ordenación da finca interior do conxunt,Ben catalogado,Integral,0401-3-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-002.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-002_2.jpg,,
-7.98761799285792,42.3737955952525,,Petróglifo de Tras do Mallón,Ourense,,,,583351.00000000000,4691776.00000000000,ETRS,29.00000000000,ARQ,,,,,,CAT,,,,,,,,,GA32002040,,,,,,1-025,Petróglifo de Tras do Mallón,"-","-","583351","4691776","-",Perímetro,Arqueolóxico,"-","-",Xacemento ou zona arqueolóxica,1. ARQUEOLÓXICO,"-","-","-","-","-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\1-025.JPG,,GA32002040,./0.png
-8.02457038787113,42.3813477396608,,Posible lagar rupestre do Campo da Igrexa,Ourense,,,,580299.00000000000,4692579.00000000000,ETRS,29.00000000000,ARQ,,,,,,CAT,,,,,,,,,RE32065005,,,,,,1-024,Posible lagar rupestre do Campo da Igrexa,"-","-","580300","4692575","-",Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_01,32065_PBM_202204_B_PORD_01CL_01,Xacemento ou zona arqueolóxica,1. ARQUEOLÓXICO,"Situado no límite entre dúas parcelas, nunha amplia chaira. Nunha rocha granítica duns 1,70 m de anchura, unha lonxitude aproximada de 1,90 m (parte do afloramento está oculto pola vexetación) e un alzado que se eleva uns 0,40 m obsérvanse unha ser","rebaixes que poderíamos interpretar, non sen reservas, como un lagar rupestre.",,,"-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\1-024.jpg,,RE32065005,./0.png
-7.98603970841862,42.3775281194904,,Petróglifo da Zarra,Ourense,,,,583476.00000000000,4692192.00000000000,ETRS,29.00000000000,ARQ,,,,,,CAT,,,,,,,,,GA32065022,,,,,,1-022,Petróglifo da Zarra,Punxín (Santa María),Punxín,"583476","4692192",Baldariz,Perímetro,Arqueolóxico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Xacemento ou zona arqueolóxica,1.ARQUEOLÓXICO,"Situado no extremo N do castro da Zarra. As insculturas sitúanse no interior plano dun pequeno abrigo. A rocha ten unhas dimensións de 1,50 m no eixo NL-SO, 1,20 m no eixo NO-SL e un alzado que varía entre os 0,80 m e 1,80 m. Trátase dunha composici","ón conformada por un suco dunha anchura máxima de 4,50 cm que se bifurca en dous trazos. Ao lado, na orientación O, unha concentración de catro coviñas. O gravado mide 0,75 m de lonxitude e 0,25 m de anchura.",,,"-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Integral,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\1-022.jpg,,GA32065022,./0.png
-7.99416694509579,42.3865876393246,,Casa con escudo no Viñao,Ourense,Punxín,Punxín (Santa María),"Viñao, O",582795.00000000000,4693190.00000000000,ETRS,29.00000000000,ETN,,,,,,CAT,,,,,,,,,,,,Escudo,,,3.10-004,"Conxunto de casa tradicional con escudo, lavadoiro e muro de peche",Punxín (Santa María),Punxín,"582795","4693190","Viñao, O",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"Conxunto de edificiación tradicional con escudo, muro de peche de cachotería e lavadoiro. Vivenda de planta baixa e alta construida con muros de cachotería tamén. Na planta alta destacan dous balcóns con carpinterías de madeira.","-","-",Regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Estrutural,0409-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-004.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-004_2.jpg,,
-8.00008107681893,42.369879316555,,Escudos do Pazo da Forxa,Ourense,Punxín,Punxín (Santa María),"Forxa, A",582330.00000000000,4691329.00000000000,ETRS,29.00000000000,ETN,,,,,,CAT,,,,,,,,,,,,Escudo,,,3.10-005,Escudos do Pazo da Forxa,Punxín (Santa María),Punxín,"582330","4691329","Forxa, A",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,Escudos situados na fachada principal do Pazo da Forxa. Trátase de dous escudos labrados en pedra.,"-","-",bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",A limpeza da pedra farase por medios manuais.,Ben catalogado,Integral,0401-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-005.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-005_2.jpg,,
-8.00087381491451,42.3689045787419,,Escudo da igrexa parroquial Santa Maria de Punxín,Ourense,Punxín,Punxín (Santa María),"Forxa, A",582266.00000000000,4691220.00000000000,ETRS,29.00000000000,ETN,,,,,,CAT,,,,,,,,,,,,Escudo,,,3.10-006,Escudo da igrexa parroquial Santa Maria de Punxín,Punxín (Santa María),Punxín,"582266","4691220","Forxa, A",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Na fachada principal da igrexa sitúanse dous escudos, un a cada lado do acceso principal ao templo. Do mesmo material que o resto da construción.","-",Relixioso,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",A limpeza da pedra farase por medios manuais.,Ben catalogado,Integral,0401-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-006.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-006_2.jpg,,
-7.99521328130931,42.3864887440449,,Escudo da Casa dos Baamonde,Ourense,Punxín,Punxín (Santa María),"Viñao, O",582709.00000000000,4693178.00000000000,ETRS,29.00000000000,ETN,,,,,,CAT,,,,,,,,,,,,Escudo,,,3.10-003,Escudo da Casa dos Baamonde,Punxín (Santa María),Punxín,"582709","4693178","Viñao, O",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,3. ETNOGRÁFICO,"-","-","-","-",SNRT,,As permitidas en función do nivel de protección,"-",Ben catalogado,"-",0409-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-003.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.10-003_2.jpg,,
-8.03112767461807,42.3480533116657,,Vixía do Cumio de San Trocado,Ourense,Punxín,Ourantes (San Xoán),Ourantes,579801.31802120106,4688875.89796820004,ETRS,29.00000000000,ETN,DSNR Rubiás,,,,,CAT,,,,,,,,,,,,Imaxe,,,3.11-001,Vixía do Cumio de San Trocado,Ourantes (San Xoán),Punxín,"579801","4688875",Ourantes,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_03,32065_PBM_202204_B_PORD_01CL_06,Monumento,3. ETNOGRÁFICO,"A cima do monte do San Trocado está compartida entre os concellos de Punxín e San Amaro e nela localízase unha capela que ostenta nun dos seus laterais unha data, 1739, posiblemente dunha reconstrucción. A capela está dentro dos límites da parroqui","San Cibrao de Las, que garda na súa parroquial unha imaxe do santo titular. Na capela hai hoxe unha imaxe pétrea do San Trocado, que substitúe a outra que desapareceu a finais dos anos cincuenta do S.XX.",Relixioso,"-",SR,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","-",Ben catalogado,Estrutural,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.11-001.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.11-001_2.jpg,,
-8.02087351694403,42.3800463862204,,Fonte-lavadoiro-pozo,Ourense,Punxín,Vilela (Santa María),Barxelas,580605.00000000000,4692438.00000000000,ETRS,29.00000000000,ETN,DSNR Barxelas,,,,,CAT,,,,,,,,,,,,Fonte,,,3.4-002,Fonte-lavadoiro-pozo,Vilela (Santa María),Punxín,"580605","4692438",Barxelas,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,"Fonte, lavadoiro e pozo executado en pedra situado no lugar de Barxelas. O lavadoiro consta dunha cuberta metálica.","-",Público,regular,SNRC,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de modo conveniente no entorno inmediato onde se sitúa o ben.,Ben catalogado,Estrutural,0501-1-C,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-002.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-002_2.jpg,,
-8.02407196793989,42.3523442829528,,Fonte e lavadoiro na praza rectangular,Ourense,Punxín,Ourantes (San Xoán),Ourantes,580377.00000000000,4689359.00000000000,ETRS,29.00000000000,ETN,DSNR Rubiás,,,,,CAT,,,,,,,,,,,,Fonte,,,3.4-003,Fonte e lavadoiro na praza rectangular,Ourantes (San Xoán),Punxín,"580377","4689359",Ourantes,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_03,32065_PBM_202204_B_PORD_01CL_06,Monumento,3. ETNOGRÁFICO,Fonte e lavadoiro executados en pedra situados nun cruce de camiños no núcleo de Ourantes. A fonte consta dunha incrición e o lavadoiro ten unha cuberta de tella cerámica.,"-",Público,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de modo conveniente no entorno inmediato onde se sitúa o ben.,Ben catalogado,Estrutural,0301-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-003.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-003_2.jpg,,
-8.01612029817935,42.3601229905668,,Fonte ornamental na praza circular,Ourense,Punxín,Ourantes (San Xoán),Rubiás,581021.90825514984,4690230.27317791339,ETRS,29.00000000000,ETN,DSNR Rubiás,,,,,CAT,,,,,,,,,,,,Fonte,,,3.4-004,Fonte ornamental na praza circular,Ourantes (San Xoán),Punxín,"581021","4690230",Rubiás,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_05,Monumento,3. ETNOGRÁFICO,Trátase dunha fonte de pedra rodeada de bancos do mesmo material no centro do núcleo rural de Rubiás. Non contén ningunha inscrición nin detalles ornamentais.,"-",Público,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",Adecuarase de modo conveniente no entorno inmediato onde se sitúa o ben.,Ben catalogado,Estrutural,0302-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-004.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\3.4-004_2.jpg,,
-8.02054680084016,42.3589353679548,,Casa reitoral de Ourantes,,,,,580658.90409230348,4690094.19414358679,,,ART,,,,,,CAT,,,,,,,,,,,,,,,2.2-010,Casa reitoral de Ourantes,Ourantes (San Xoán),Punxín,"580658","4690094",A Eirexa,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_03,32065_PBM_202204_B_PORD_01CL_04,Monumento,2. ARQUITECTÓNICO,"Na actualidade quedan as ruinas do que nalgún momento constituíu a casa reitoral de Ourantes. Situada ao carón da igrexa e do cemiterio, conserva en bo estado o muro de peche perimetral, construido con cachotes de feitura tradicional. As edificacións","dentro do perímetro están derrubadas, tamén construídas con muros de cachotería tradicionais.","-",ruina,SRPP/SRPIN,,"Investigación, Mantemento, Conservación, Consolidación, Restauración, Rehabilitación.","As actuacións irán encamiñadas a protexer os restos existentes e recuperar, na medida do posible, o desaparecido.",Ben catalogado,Ambiental,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.2-010.jpg,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.2-010_2.jpg,,
-8.00266547930682,42.3499651186783,2019/11/11,Ponte sobre o río Barbantiño,Ourense,Ourense,Arrabaldo (Santa Cruz),"Beleiros, Os",582184.00000000000,4689127.00000000000,ETRS,29.00000000000,ART,PXOM Ourense,,https://www.xunta.gal/dog/Publicados/2003/20030502/AnuncioF8B6_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/OURENSE/documents/0455CA015.PDF,CAT,"-",Integral,SUB,NON,SI,31388.00000000000,"-","-","-",0.00000000000,"-",Ponte,"100",Ourense_36679,2.2-011,Ponte sobre o río Barbantiño,Varias,Punxín,"582184","4689127","-",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_07,Monumento,2. ARQUITECTÓNICO,"-","-",Infraestrutura,"-","-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",,Ben catalogado,Estrutural,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.2-011.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00150118940732,42.3469264591322,2019/11/11,Ponte do tren sobre o rió Barbantiño,Ourense,Ourense,Arrabaldo (Santa Cruz),Arrabaldo,582243.00000000000,4688779.00000000000,ETRS,29.00000000000,ART,PXOM Ourense,,https://www.xunta.gal/dog/Publicados/2003/20030502/AnuncioF8B6_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/OURENSE/documents/0455CA015.PDF,CAT,"-",Estrutural,SUB,NON,SI,31393.00000000000,"-","-","-",0.00000000000,"-",Ponte,"100",Ourense_36671,2.2-012,Ponte do FFCC sobre o río Barbantiño,Varias,Punxín,"582243","4688779","-",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_07,Monumento,2. ARQUITECTÓNICO,"-","-",Infraestrutura,"-","-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",,Ben catalogado,Estrutural,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.2-012.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.00093871390936,42.3571316730171,2020/04/02,"Pasar sobre o río Barbantiño, camiño e muros de pedra",Ourense,Ourense,Arrabaldo (Santa Cruz),Casar do Mato,582310.00000000000,4689908.00000000000,ETRS,29.00000000000,ART,PXOM Ourense,,https://www.xunta.gal/dog/Publicados/2003/20030502/AnuncioF8B6_gl.html,0.00000000000,http://www.planeamentourbanistico.xunta.es/siotuga/documentos/urbanismo/OURENSE/documents/0455CA015.PDF,CAT,"-",Integral,SUB,NON,SI,31384.00000000000,"-","-","-",0.00000000000,"-",Pontella/Peche/Camiño,"100",Ourense_36646,2.2-013,Pasar sobre o río Barbantiño,Varias,Punxín,"582310","4689908","-",Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_04,32065_PBM_202204_B_PORD_01CL_07,Monumento,2. ARQUITECTÓNICO,"-","-",Infraestrutura,"-","-",,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",,Ben catalogado,Estrutural,"-",C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.2-013.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\vacio.jpg,,
-8.01531108149387,42.3878331086248,,,,,,,581052.90500645991,4693307.91102876328,,,ART,,,,,,CAT,,,,,,,,,,,,,,,2.3-004,Vivenda tradicional con patín,Vilamoure (Santo Estevo),Punxín,"581052","4693307",Vilamoure,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,2. ARQUITECTÓNICO,"Edificación tradicional con patín de pedra. Distribúese en forma de L e en dúas alturas, planta baixa e alta. Sufriu modificacións nas carpinterías e no patín, non conservando as carpinterías orixinais de madeira.","-",Residencial,bo,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.",A limpeza da pedra farase por medios manuais.,Ben catalogado,Estrutural,0603-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-004.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-004_2.jpg,,
-8.01489216482659,42.3885037296161,,,,,,,581086.52450220229,4693382.77502683830,,,ART,,,,,,CAT,,,,,,,,,,,,,,,2.3-005,Vivenda tradicional con patín II,Vilamoure (Santo Estevo),Punxín,"581086","4693382",Vilamoure,Perímetro,Arquitectónico e Etnográfico,32065_PBM_202204_B_PINF_03ECN_02,32065_PBM_202204_B_PORD_01CL_02,Monumento,2. ARQUITECTÓNICO,"Edificación tradicional de planta rectangular, construída con muros de cachotería. Distribúese en dúas plantas e con cuberta a dúas augas. Pódese acceder á planta alta mediante un patín, do que se desembarca nun balcón propio da zona. Os ocos,",son de pequeno tamaño e na planta baixa parece que no pasado daban acceso ás cortes.,Residencial,regular,SNRT,,"Investigación, Valorización, Mantemento, Conservación, Consolidación e Restauración.","A limpeza da pedra farase por medios manuais. Recuperaranse as pezas de madeira en bo estado, as novas serán de castaño seleccionado aplicándose imprimación superficial con lasures ou pinturas ao aceite.",Ben catalogado,Estrutural,0603-1-T,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-005.JPG,C:\PBM_PUNXIN\32065_PBM_202307_AI_02EDIT\02.FONTE_DATOS\Arquivos_imaxe\2_Fotografias_Catalogo\2.3-005_2.jpg,,
